t_ms,phase_us,seq,spin_ns,gap_ewma_ns,wake_ewma_ns,burn_ewma_ns,blocked
114.164,2,2147,8087,49352,2285,5650,1
114.219,2,2148,8340,49432,2288,5728,1
114.274,2,2149,8601,49509,2285,5812,1
114.329,2,2150,8870,49589,2283,5902,1
114.384,2,2151,9147,49666,2281,5998,1
114.439,2,2152,9432,49738,2279,6099,1
114.494,2,2153,9727,49809,2279,6206,1
114.549,2,2154,9403,49872,2276,6318,1
114.604,2,2155,9089,49938,2275,6417,1
114.659,2,2156,8789,50004,2273,6502,1
114.714,2,2157,8497,50069,2273,6577,1
114.769,2,2158,8215,50127,2271,6639,1
114.823,2,2159,7943,50186,2268,6692,1
114.833,2,2160,7679,48878,2202,6734,1
114.889,2,2161,7423,49034,2206,6765,1
114.944,2,2162,7175,49123,2205,6788,1
114.999,2,2163,6937,49215,2206,6801,1
115.054,2,2164,6707,49304,2209,6807,1
115.109,2,2165,6483,49387,2212,6807,1
115.165,2,2166,6269,49472,2222,6799,1
115.219,2,2167,6059,49542,2225,6785,1
115.274,2,2168,5857,49616,2223,6764,1
115.330,2,2169,5663,49690,2240,6738,1
115.384,2,2170,5475,49746,2242,6708,1
115.439,2,2171,5293,49813,2240,6672,1
115.494,2,2172,5117,49880,2240,6631,1
115.549,2,2173,4947,49952,2238,6587,1
115.604,2,2174,4783,50015,2237,6537,1
115.659,2,2175,4623,50074,2236,6485,1
115.714,2,2176,4469,50136,2235,6430,1
115.768,2,2177,4319,50195,2233,6371,1
115.823,2,2178,4175,50250,2232,6310,1
115.834,2,2179,4037,48916,2233,6245,1
115.889,2,2180,3903,49012,2237,6179,1
115.944,2,2181,4024,49097,2241,6110,1
115.999,2,2182,4149,49186,2240,6048,1
116.054,2,2183,4278,49278,2237,5990,1
116.109,2,2184,4411,49363,2237,5939,1
116.164,2,2185,4548,49448,2237,5892,1
116.219,2,2186,4691,49534,2246,5852,1
116.275,2,2187,4838,49624,2258,5818,1
116.330,2,2188,4989,49693,2257,5790,1
116.385,2,2189,5144,49766,2255,5768,1
116.440,2,2190,5305,49842,2254,5751,1
116.495,2,2191,5470,49914,2256,5740,1
116.550,2,2192,5641,49979,2255,5735,1
116.605,2,2193,5818,50041,2257,5736,1
116.659,2,2194,5999,50098,2255,5740,1
116.714,2,2195,6186,50159,2251,5750,1
116.769,2,2196,6379,50215,2251,5767,1
116.825,2,2197,6167,50273,2277,7184,1
116.836,2,2198,5963,48909,2303,7155,1
116.890,2,2199,5765,48995,2301,7120,1
116.945,2,2200,5575,49086,2299,7079,1
117.000,2,2201,5391,49177,2297,7034,1
117.055,2,2202,5213,49264,2293,6984,1
117.110,2,2203,5039,49347,2290,6931,1
117.165,2,2204,4871,49432,2288,6873,1
117.220,2,2205,4709,49509,2283,6812,1
117.275,2,2206,4553,49590,2288,6748,1
117.330,2,2207,4403,49658,2289,6682,1
117.385,2,2208,4257,49725,2284,6613,1
117.439,2,2209,4115,49794,2282,6541,1
117.494,2,2210,3979,49859,2282,6466,1
117.549,2,2211,3847,49929,2278,6392,1
117.604,2,2212,3719,49991,2275,6315,1
117.659,2,2213,3836,50049,2270,6236,1
117.714,2,2214,3955,50111,2273,6162,1
117.769,2,2215,4078,50166,2271,6096,1
117.824,2,2216,4205,50222,2268,6036,1
117.834,2,2217,4336,48875,2266,6023,1
117.889,2,2218,4471,48972,2264,5972,1
117.944,2,2219,4610,49063,2260,5927,1
117.999,2,2220,4755,49155,2258,5888,1
118.054,2,2221,4904,49240,2256,5855,1
118.109,2,2222,5057,49326,2256,5827,1
118.163,2,2223,5216,49409,2256,5805,1
118.218,2,2224,5379,49488,2257,5788,1
118.273,2,2225,5548,49564,2255,5778,1
118.329,2,2226,5721,49650,2260,5774,1
118.383,2,2227,5900,49717,2258,5775,1
118.438,2,2228,6085,49785,2257,5781,1
118.493,2,2229,6276,49855,2256,5792,1
118.548,2,2230,6473,49913,2254,5810,1
118.603,2,2231,6676,49975,2255,5832,1
118.658,2,2232,6885,50036,2256,5860,1
118.712,2,2233,7100,50094,2256,5894,1
118.767,2,2234,7321,50150,2255,5934,1
118.822,2,2235,7550,50206,2254,5979,1
118.835,2,2236,7785,48937,2257,6031,1
118.890,2,2237,8028,49029,2258,6089,1
118.945,2,2238,7762,49125,2256,6152,1
119.000,2,2239,7504,49108,2263,6205,1
119.055,2,2240,7256,49192,2263,6248,1
119.109,2,2241,7016,49275,2257,6282,1
119.164,2,2242,6782,49359,2254,6308,1
119.219,2,2243,6556,49443,2255,6325,1
119.274,2,2244,6338,49521,2255,6334,1
119.329,2,2245,6128,49596,2260,6337,1
119.384,2,2246,5924,49673,2264,6332,1
119.439,2,2247,5728,49736,2264,6322,1
119.494,2,2248,5538,49805,2264,6306,1
119.549,2,2249,5354,49875,2260,6285,1
119.604,2,2250,5176,49940,2257,6259,1
119.659,2,2251,5337,50003,2256,6227,1
119.714,2,2252,5504,50065,2260,6202,1
119.769,2,2253,5677,50123,2263,6182,1
119.824,2,2254,5854,50183,2263,6167,1
119.834,2,2255,5660,48848,2262,6174,1
119.889,2,2256,5472,48943,2259,6161,1
119.944,2,2257,5290,49037,2256,6143,1
119.999,2,2258,5455,49129,2251,6120,1
120.053,2,2259,5626,49219,2248,6102,1
120.108,2,2260,5801,49301,2248,6090,1
120.163,2,2261,5982,49383,2248,6083,1
120.218,2,2262,6169,49459,2249,6082,1
120.273,2,2263,6362,49536,2246,6086,1
120.328,2,2264,6561,49616,2243,6098,1
120.383,2,2265,6766,49686,2250,6114,1
120.438,2,2266,6977,49759,2258,6137,1
120.493,2,2267,7196,49823,2255,6168,1
120.548,2,2268,7421,49896,2253,6203,1
120.603,2,2269,7652,49954,2253,6244,1
120.658,2,2270,7398,50015,2258,6290,1
120.712,2,2271,7152,50063,2259,6328,1
120.767,2,2272,6914,50121,2258,6355,1
120.822,2,2273,6686,50182,2259,6375,1
120.835,2,2274,6464,48903,2262,6422,1
120.889,2,2275,6250,48993,2259,6426,1
120.944,2,2276,6042,49082,2257,6423,1
120.999,2,2277,5842,49172,2255,6414,1
121.054,2,2278,5648,49261,2253,6398,1
121.109,2,2279,5460,49348,2253,6378,1
121.164,2,2280,5280,49427,2255,6352,1
121.219,2,2281,5104,49504,2256,6322,1
121.274,2,2282,4934,49584,2254,6287,1
121.329,2,2283,4770,49657,2254,6246,1
121.384,2,2284,4919,49730,2253,6202,1
121.439,2,2285,5072,49799,2256,6164,1
121.494,2,2286,5231,49875,2259,6131,1
121.549,2,2287,5394,49938,2256,6106,1
121.604,2,2288,5563,50000,2256,6086,1
121.659,2,2289,5736,50068,2254,6072,1
121.714,2,2290,5915,50130,2249,6063,1
121.769,2,2291,6100,50189,2246,6061,1
121.824,2,2292,6291,50246,2247,6065,1
121.835,2,2293,6488,48909,2264,6074,1
121.889,2,2294,6691,48987,2261,6089,1
121.944,2,2295,6900,49080,2257,6111,1
121.999,2,2296,7115,49168,2255,6138,1
122.054,2,2297,6879,49256,2260,6170,1
122.108,2,2298,6651,49333,2256,6195,1
122.163,2,2299,6429,49414,2254,6213,1
122.218,2,2300,6215,49496,2251,6222,1
122.273,2,2301,6009,49579,2248,6225,1
122.328,2,2302,5809,49655,2244,6221,1
122.383,2,2303,5990,49730,2244,6210,1
122.438,2,2304,6177,49799,2245,6206,1
122.494,2,2305,6370,49877,2256,6208,1
122.548,2,2306,6569,49939,2255,6216,1
122.603,2,2307,6774,50005,2254,6229,1
122.658,2,2308,6985,50066,2254,6249,1
122.713,2,2309,6753,50125,2254,6274,1
122.768,2,2310,6529,50184,2252,6290,1
122.823,2,2311,6313,50242,2251,6299,1
122.832,2,2312,6103,48944,2251,6374,0
122.889,2,2313,5901,49089,2252,6368,1
122.944,2,2314,5705,49178,2253,6356,1
122.999,2,2315,5517,49268,2252,6338,1
123.054,2,2316,5335,49353,2254,6315,1
123.109,2,2317,5159,49429,2252,6288,1
123.164,2,2318,4987,49509,2250,6256,1
123.219,2,2319,4821,49590,2249,6218,1
123.273,2,2320,4972,49661,2245,6177,1
123.328,2,2321,5127,49736,2244,6141,1
123.383,2,2322,5288,49805,2243,6111,1
123.438,2,2323,5453,49880,2241,6087,1
123.493,2,2324,5624,49942,2242,6069,1
123.549,2,2325,5799,50011,2250,6059,1
123.603,2,2326,5980,50069,2248,6053,1
123.658,2,2327,6167,50125,2248,6053,1
123.713,2,2328,6360,50181,2247,6059,1
123.768,2,2329,6559,50236,2244,6070,1
123.823,2,2330,6764,50297,2241,6087,1
123.834,2,2331,6975,48977,2240,6118,1
123.889,2,2332,6743,49068,2238,6146,1
123.944,2,2333,6519,49160,2239,6167,1
123.999,2,2334,6301,49246,2237,6180,1
124.053,2,2335,6091,49330,2235,6186,1
124.108,2,2336,5889,49410,2231,6186,1
124.163,2,2337,6074,49488,2227,6180,1
124.218,2,2338,6263,49565,2227,6180,1
124.273,2,2339,6458,49640,2227,6185,1
124.328,2,2340,6659,49715,2223,6196,1
124.383,2,2341,6868,49790,2222,6214,1
124.438,2,2342,6640,49857,2220,6238,1
124.493,2,2343,6420,49925,2222,6254,1
124.547,2,2344,6208,49985,2220,6261,1
124.603,2,2345,6002,50054,2231,6262,1
124.658,2,2346,5802,50009,2231,6256,1
124.712,2,2347,5983,50067,2227,6244,1
124.767,2,2348,6170,50124,2226,6238,1
124.822,2,2349,6363,50183,2226,6239,1
124.835,2,2350,6151,48911,2238,6295,1
124.890,2,2351,5947,48999,2235,6292,1
124.945,2,2352,5749,49097,2233,6284,1
124.999,2,2353,5557,49187,2229,6269,1
125.054,2,2354,5371,49275,2230,6249,1
125.109,2,2355,5191,49360,2228,6224,1
125.164,2,2356,5019,49441,2228,6195,1
125.219,2,2357,5176,49524,2226,6162,1
125.274,2,2358,5337,49601,2222,6133,1
125.329,2,2359,5504,49679,2221,6110,1
125.384,2,2360,5677,49751,2221,6094,1
125.439,2,2361,5854,49823,2221,6085,1
125.494,2,2362,6037,49889,2219,6081,1
125.549,2,2363,6226,49958,2220,6083,1
125.605,2,2364,6421,50031,2236,6090,1
125.660,2,2365,6622,50095,2255,6102,1
125.715,2,2366,6829,50130,2262,6121,1
125.770,2,2367,7042,50174,2268,6146,1
125.825,2,2368,7263,50226,2270,6178,1
125.832,2,2369,6795,48856,2270,6184,0
125.888,2,2370,6569,48999,2268,6205,1
125.943,2,2371,6351,49094,2266,6220,1
125.998,2,2372,6141,49181,2261,6226,1
126.053,2,2373,5937,49268,2257,6225,1
126.108,2,2374,5739,49351,2253,6219,1
126.162,2,2375,5549,49432,2247,6206,1
126.217,2,2376,5722,49510,2246,6187,1
126.272,2,2377,5901,49587,2246,6174,1
126.327,2,2378,6086,49666,2244,6167,1
126.382,2,2379,6277,49739,2242,6167,1
126.437,2,2380,6474,49809,2242,6173,1
126.492,2,2381,6677,49878,2243,6184,1
126.547,2,2382,6886,49943,2239,6202,1
126.602,2,2383,7101,50007,2239,6227,1
126.657,2,2384,7322,50069,2239,6257,1
126.712,2,2385,7080,50134,2246,6293,1
126.767,2,2386,6844,50184,2245,6319,1
126.822,2,2387,6616,50242,2241,6339,1
126.839,2,2388,6396,49123,2244,6402,1
126.894,2,2389,6182,49210,2242,6403,1
126.949,2,2390,5976,49297,2239,6398,1
127.004,2,2391,5778,49379,2240,6387,1
127.059,2,2392,5586,49468,2248,6370,1
127.115,2,2393,5400,49550,2254,6349,1
127.170,2,2394,5220,49628,2253,6323,1
127.225,2,2395,5046,49699,2252,6291,1
127.280,2,2396,4878,49767,2252,6253,1
127.335,2,2397,5031,49831,2254,6212,1
127.389,2,2398,5188,49899,2251,6178,1
127.444,2,2399,5351,49964,2255,6149,1
127.499,2,2400,5518,50020,2255,6126,1
127.554,2,2401,5691,50083,2252,6108,1
127.609,2,2402,5868,50146,2254,6097,1
127.664,2,2403,6051,50201,2255,6093,1
127.719,2,2404,6240,50252,2262,6093,1
127.774,2,2405,6435,50308,2260,6102,1
127.831,2,2406,6636,50360,2321,6115,1
127.884,2,2407,6843,50354,2318,6134,1
127.939,2,2408,7056,50400,2314,6159,1
127.994,2,2409,7277,50449,2311,6190,1
128.049,2,2410,7504,50498,2308,6225,1
128.104,2,2411,7739,50538,2309,6267,1
128.159,2,2412,7980,50579,2308,6315,1
128.214,2,2413,7714,50624,2305,6371,1
128.269,2,2414,7458,50667,2302,6415,1
128.323,2,2415,7210,50707,2298,6451,1
128.378,2,2416,6970,50748,2294,6476,1
128.433,2,2417,6738,50786,2290,6494,1
128.488,2,2418,6514,50824,2289,6505,1
128.543,2,2419,6298,50858,2286,6507,1
128.598,2,2420,6090,50892,2287,6502,1
128.653,2,2421,5888,50930,2284,6491,1
128.708,2,2422,5694,50965,2282,6474,1
128.763,2,2423,5504,50997,2279,6451,1
128.818,2,2424,5322,51036,2285,6423,1
128.835,2,2425,5146,49858,2290,6391,1
128.890,2,2426,4976,49915,2288,6354,1
128.944,2,2427,4810,49979,2283,6312,1
129.000,2,2428,4650,50044,2282,6268,1
129.054,2,2429,4795,50102,2279,6221,1
129.109,2,2430,4944,50162,2279,6178,1
129.164,2,2431,5099,50217,2279,6142,1
129.219,2,2432,5258,50272,2278,6113,1
129.274,2,2433,5423,50323,2276,6088,1
129.329,2,2434,5592,50376,2274,6070,1
129.384,2,2435,5767,50423,2274,6057,1
129.439,2,2436,5948,50474,2274,6051,1
129.494,2,2437,6133,50522,2272,6049,1
129.549,2,2438,6324,50568,2269,6055,1
129.604,2,2439,6521,50612,2267,6065,1
129.659,2,2440,6724,50652,2268,6081,1
129.714,2,2441,6935,50693,2268,6104,1
129.769,2,2442,7152,50736,2265,6132,1
129.824,2,2443,7375,50775,2270,6165,1
129.832,2,2444,6899,49411,2270,6195,0
129.889,2,2445,6669,49539,2273,6219,1
129.944,2,2446,6449,49619,2271,6235,1
129.999,2,2447,6235,49693,2270,6243,1
130.053,2,2448,6029,49763,2267,6245,1
130.108,2,2449,5829,49833,2265,6241,1
130.163,2,2450,6012,49899,2263,6229,1
130.218,2,2451,6199,49964,2258,6226,1
130.273,2,2452,6392,50027,2258,6229,1
130.328,2,2453,6591,50091,2254,6237,1
130.383,2,2454,6371,49990,2253,6251,1
130.438,2,2455,6159,50049,2249,6260,1
130.493,2,2456,6352,50111,2251,6260,1
130.548,2,2457,6551,50166,2253,6265,1
130.603,2,2458,6756,50221,2252,6276,1
130.658,2,2459,6532,50276,2248,6293,1
130.712,2,2460,6316,50327,2244,6303,1
130.767,2,2461,6106,50377,2243,6305,1
130.822,2,2462,6297,50424,2244,6302,1
130.835,2,2463,6089,49153,2243,6340,1
130.890,2,2464,5887,49251,2253,6335,1
130.945,2,2465,5691,49332,2255,6323,1
131.000,2,2466,5501,49416,2253,6305,1
131.055,2,2467,5317,49503,2252,6281,1
131.110,2,2468,5141,49581,2251,6252,1
131.165,2,2469,4971,49655,2247,6219,1
131.220,2,2470,5126,49729,2251,6183,1
131.275,2,2471,5287,49799,2249,6153,1
131.330,2,2472,5452,49864,2248,6129,1
131.385,2,2473,5623,49932,2247,6110,1
131.440,2,2474,5798,49990,2249,6096,1
131.495,2,2475,5979,50051,2247,6089,1
131.550,2,2476,6166,50109,2243,6087,1
131.605,2,2477,6359,50167,2244,6092,1
131.660,2,2478,6558,50223,2244,6102,1
131.715,2,2479,6763,50279,2244,6120,1
131.769,2,2480,6974,50326,2243,6142,1
131.824,2,2481,7191,50377,2243,6170,1
131.832,2,2482,6727,49020,2243,6194,0
131.889,2,2483,6505,49164,2245,6214,1
131.944,2,2484,6289,49256,2253,6225,1
131.999,2,2485,6081,49343,2252,6229,1
132.054,2,2486,5879,49423,2251,6227,1
132.109,2,2487,5683,49501,2247,6218,1
132.164,2,2488,5493,49577,2247,6203,1
132.219,2,2489,5664,49653,2245,6184,1
132.273,2,2490,5841,49724,2244,6170,1
132.328,2,2491,6024,49793,2242,6163,1
132.383,2,2492,6213,49861,2240,6161,1
132.438,2,2493,6408,49929,2238,6165,1
132.493,2,2494,6609,49998,2237,6174,1
132.548,2,2495,6816,50058,2236,6190,1
132.603,2,2496,7029,50107,2234,6213,1
132.658,2,2497,7248,50165,2231,6242,1
132.713,2,2498,7475,50224,2231,6275,1
132.768,2,2499,7227,50284,2231,6314,1
132.823,2,2500,6987,50336,2233,6344,1
132.835,2,2501,6755,49039,2243,6380,1
132.890,2,2502,6531,49125,2239,6395,1
132.945,2,2503,6315,49217,2241,6401,1
133.000,2,2504,6105,49307,2253,6402,1
133.055,2,2505,5903,49384,2251,6394,1
133.110,2,2506,5707,49465,2253,6382,1
133.165,2,2507,5519,49549,2255,6363,1
133.220,2,2508,5337,49626,2254,6340,1
133.275,2,2509,5159,49695,2255,6312,1
133.330,2,2510,4987,49771,2253,6278,1
133.385,2,2511,4821,49840,2251,6240,1
133.440,2,2512,4972,49907,2253,6198,1
133.495,2,2513,5127,49968,2252,6161,1
133.550,2,2514,5288,50033,2251,6132,1
133.605,2,2515,5453,50094,2250,6108,1
133.659,2,2516,5624,50153,2248,6089,1
133.714,2,2517,5799,50211,2247,6078,1
133.769,2,2518,5980,50267,2246,6072,1
133.825,2,2519,6167,50324,2248,6072,1
133.832,2,2520,6360,48955,2186,6079,1
133.889,2,2521,6559,49105,2191,6091,1
133.944,2,2522,6764,49194,2192,6109,1
133.998,2,2523,6975,49279,2191,6131,1
134.054,2,2524,7192,49369,2195,6159,1
134.109,2,2525,6954,49447,2197,6193,1
134.163,2,2526,6722,49526,2199,6219,1
134.218,2,2527,6500,49596,2199,6238,1
134.273,2,2528,6284,49672,2199,6248,1
134.328,2,2529,6076,49747,2196,6253,1
134.383,2,2530,5874,49819,2195,6251,1
134.438,2,2531,5678,49889,2192,6242,1
134.493,2,2532,5855,49965,2191,6227,1
134.548,2,2533,6038,50026,2194,6217,1
134.603,2,2534,6227,50087,2195,6213,1
134.658,2,2535,6422,50143,2198,6216,1
134.713,2,2536,6623,50191,2196,6224,1
134.768,2,2537,6830,50246,2198,6238,1
134.822,2,2538,7043,50299,2200,6260,1
134.835,2,2539,6809,49018,2202,6305,1
134.889,2,2540,6583,49108,2202,6323,1
134.944,2,2541,6363,49200,2202,6333,1
134.999,2,2542,6151,49289,2202,6337,1
135.054,2,2543,5947,49375,2201,6333,1
135.110,2,2544,5749,49466,2209,6324,1
135.164,2,2545,5557,49537,2209,6309,1
135.219,2,2546,5371,49615,2210,6287,1
135.274,2,2547,5191,49691,2207,6262,1
135.329,2,2548,5019,49773,2206,6232,1
135.384,2,2549,5176,49838,2209,6195,1
135.439,2,2550,5337,49903,2208,6165,1
135.494,2,2551,5504,49971,2208,6143,1
135.549,2,2552,5677,50034,2207,6125,1
135.604,2,2553,5854,50096,2207,6113,1
135.659,2,2554,6037,50153,2209,6107,1
135.714,2,2555,6226,50208,2210,6106,1
135.769,2,2556,6421,50265,2210,6112,1
135.824,2,2557,6622,50315,2210,6124,1
135.835,2,2558,6402,48973,2244,6143,1
135.889,2,2559,6190,49040,2242,6153,1
135.944,2,2560,5984,49129,2239,6156,1
135.999,2,2561,5786,49215,2238,6152,1
136.054,2,2562,5967,49213,2239,6143,1
136.109,2,2563,6154,49297,2246,6139,1
136.164,2,2564,6347,49379,2252,6142,1
136.219,2,2565,6546,49456,2254,6150,1
136.274,2,2566,6751,49533,2252,6164,1
136.329,2,2567,6962,49607,2253,6184,1
136.384,2,2568,7179,49680,2254,6210,1
136.438,2,2569,6941,49750,2251,6243,1
136.493,2,2570,6711,49819,2252,6267,1
136.548,2,2571,6487,49884,2253,6282,1
136.603,2,2572,6271,49946,2251,6291,1
136.658,2,2573,6061,50010,2253,6293,1
136.713,2,2574,5859,50072,2254,6289,1
136.768,2,2575,5665,50134,2253,6278,1
136.823,2,2576,5842,50191,2251,6261,1
136.835,2,2577,5648,48892,2263,6296,1
136.890,2,2578,5460,48988,2263,6278,1
136.945,2,2579,5280,49080,2265,6254,1
137.000,2,2580,5104,49167,2263,6226,1
137.055,2,2581,4934,49261,2263,6193,1
137.110,2,2582,5089,49343,2262,6156,1
137.165,2,2583,5248,49426,2267,6124,1
137.220,2,2584,5413,49507,2271,6100,1
137.275,2,2585,5582,49578,2269,6081,1
137.330,2,2586,5757,49653,2271,6068,1
137.385,2,2587,5936,49727,2273,6061,1
137.439,2,2588,6121,49793,2272,6060,1
137.495,2,2589,6312,49868,2272,6063,1
137.549,2,2590,6509,49933,2270,6073,1
137.604,2,2591,6712,50001,2269,6088,1
137.659,2,2592,6921,50060,2267,6111,1
137.714,2,2593,7138,50122,2265,6139,1
137.769,2,2594,7361,50181,2263,6172,1
137.824,2,2595,7592,50242,2259,6211,1
137.832,2,2596,7104,48888,2259,6233,0
137.888,2,2597,6870,49036,2261,6263,1
137.943,2,2598,6642,49130,2263,6283,1
137.998,2,2599,6420,49217,2263,6296,1
138.053,2,2600,6208,49304,2262,6301,1
138.108,2,2601,6002,49383,2259,6300,1
138.163,2,2602,5802,49460,2255,6293,1
138.218,2,2603,5610,49543,2262,6281,1
138.273,2,2604,5424,49617,2258,6262,1
138.328,2,2605,5244,49690,2258,6238,1
138.383,2,2606,5407,49759,2257,6210,1
138.438,2,2607,5576,49828,2256,6188,1
138.493,2,2608,5751,49894,2255,6172,1
138.547,2,2609,5930,49958,2255,6161,1
138.602,2,2610,6115,50020,2256,6156,1
138.657,2,2611,6306,50078,2254,6157,1
138.712,2,2612,6503,50137,2252,6164,1
138.767,2,2613,6706,50193,2253,6177,1
138.822,2,2614,6915,50248,2251,6197,1
138.835,2,2615,6687,48985,2252,6252,1
138.890,2,2616,6465,49078,2250,6269,1
138.944,2,2617,6251,49163,2245,6278,1
138.999,2,2618,6043,49253,2245,6280,1
139.055,2,2619,5843,49342,2247,6274,1
139.109,2,2620,5649,49424,2245,6264,1
139.165,2,2621,5461,49505,2247,6248,1
139.219,2,2622,5279,49580,2248,6225,1
139.275,2,2623,5444,49665,2255,6197,1
139.330,2,2624,5615,49733,2256,6176,1
139.385,2,2625,5790,49804,2253,6161,1
139.440,2,2626,5971,49876,2253,6151,1
139.495,2,2627,6158,49941,2251,6149,1
139.550,2,2628,6351,50005,2249,6151,1
139.604,2,2629,6550,50067,2247,6160,1
139.660,2,2630,6755,50131,2252,6174,1
139.715,2,2631,6966,50187,2253,6194,1
139.770,2,2632,7183,50246,2254,6222,1
139.824,2,2633,7408,50297,2253,6256,1
139.832,2,2634,6930,48934,2253,6269,0
139.888,2,2635,6700,49080,2252,6292,1
139.943,2,2636,6478,49170,2250,6306,1
139.998,2,2637,6264,49255,2247,6313,1
140.053,2,2638,6056,49343,2245,6314,1
140.108,2,2639,5854,49421,2247,6307,1
140.163,2,2640,5660,49500,2246,6295,1
140.218,2,2641,5472,49576,2247,6278,1
140.273,2,2642,5290,49652,2245,6256,1
140.328,2,2643,5114,49731,2248,6230,1
140.383,2,2644,5273,49796,2247,6197,1
140.438,2,2645,5438,49861,2245,6171,1
140.492,2,2646,5607,49927,2243,6150,1
140.547,2,2647,5782,49990,2239,6139,1
140.602,2,2648,5963,50052,2240,6129,1
140.657,2,2649,6150,50112,2238,6125,1
140.712,2,2650,6343,50171,2240,6129,1
140.767,2,2651,6542,50230,2238,6137,1
140.822,2,2652,6747,50285,2236,6152,1
140.835,2,2653,6523,49015,2244,6215,1
140.890,2,2654,6305,49105,2242,6227,1
140.945,2,2655,6095,49196,2240,6232,1
140.999,2,2656,5893,49282,2237,6230,1
141.054,2,2657,5699,49370,2235,6222,1
141.109,2,2658,5511,49451,2238,6208,1
141.164,2,2659,5684,49529,2235,6189,1
141.219,2,2660,5494,49604,2238,7419,1
141.274,2,2661,5310,49679,2239,7360,1
141.329,2,2662,5132,49752,2239,7298,1
141.385,2,2663,4962,49830,2250,7232,1
141.440,2,2664,4798,49891,2254,7164,1
141.495,2,2665,4638,49954,2256,7093,1
141.550,2,2666,4484,50021,2255,7019,1
141.604,2,2667,4336,50081,2254,6942,1
141.659,2,2668,4192,50139,2251,6864,1
141.714,2,2669,4052,50201,2250,6783,1
141.769,2,2670,3918,50106,2249,6699,1
141.824,2,2671,3788,50167,2246,6614,1
141.834,2,2672,3662,48806,2249,6585,1
141.889,2,2673,3540,48909,2249,6497,1
141.944,2,2674,3422,49005,2248,6406,1
141.999,2,2675,3308,49099,2246,6316,1
142.054,2,2676,3198,49191,2247,6223,1
142.109,2,2677,3297,49280,2243,6131,1
142.164,2,2678,3400,49364,2241,6045,1
142.219,2,2679,3507,49444,2239,5966,1
142.273,2,2680,3616,49524,2235,5891,1
142.328,2,2681,3729,49601,2236,5823,1
142.383,2,2682,3605,49677,2238,6576,1
142.439,2,2683,3485,49753,2246,6484,1
142.494,2,2684,3369,49821,2244,6393,1
142.549,2,2685,3257,49890,2244,6300,1
142.603,2,2686,3358,49958,2241,6208,1
142.658,2,2687,3463,50022,2242,6122,1
142.713,2,2688,3572,50088,2243,6041,1
142.768,2,2689,3683,50151,2242,5967,1
142.823,2,2690,3798,50212,2240,5899,1
142.835,2,2691,3917,48904,2247,5836,1
142.890,2,2692,4040,48993,2245,5780,1
142.945,2,2693,4167,49088,2248,5728,1
143.000,2,2694,4298,49179,2249,5683,1
143.054,2,2695,4433,49264,2246,5643,1
143.109,2,2696,4572,49350,2244,5608,1
143.164,2,2697,4715,49433,2243,5577,1
143.219,2,2698,4862,49513,2241,5552,1
143.274,2,2699,5013,49590,2241,5532,1
143.329,2,2700,5170,49668,2239,5518,1
143.384,2,2701,5331,49743,2238,5509,1
143.439,2,2702,5498,49811,2235,5507,1
143.494,2,2703,5669,49887,2239,5509,1
143.549,2,2704,5846,49947,2237,5517,1
143.604,2,2705,6029,50010,2233,5528,1
143.659,2,2706,6218,50075,2230,5545,1
143.714,2,2707,6413,50133,2226,5568,1
143.769,2,2708,6614,50192,2225,5596,1
143.824,2,2709,6821,50252,2228,5630,1
143.835,2,2710,7034,48918,2241,5670,1
143.889,2,2711,7253,49005,2241,5715,1
143.945,2,2712,7480,49101,2242,5765,1
143.999,2,2713,7713,49189,2240,5820,1
144.054,2,2714,7954,49273,2238,5881,1
144.109,2,2715,8203,49358,2239,5949,1
144.164,2,2716,8460,49441,2236,6022,1
144.219,2,2717,8725,49520,2235,6101,1
144.274,2,2718,8998,49602,2237,6185,1
144.329,2,2719,8700,49673,2235,6275,1
144.384,2,2720,8410,49742,2237,6353,1
144.439,2,2721,8130,49810,2235,6421,1
144.494,2,2722,7860,49881,2239,6476,1
144.549,2,2723,7598,49950,2247,6522,1
144.604,2,2724,7346,50007,2246,6559,1
144.659,2,2725,7102,50067,2247,6585,1
144.714,2,2726,6866,50124,2244,6603,1
144.769,2,2727,6638,50183,2247,6615,1
144.823,2,2728,6418,50236,2244,6618,1
144.835,2,2729,6206,48927,2250,6615,1
144.889,2,2730,6000,49018,2248,6606,1
144.945,2,2731,5800,49115,2248,6591,1
144.999,2,2732,5608,49202,2246,6569,1
145.054,2,2733,5422,49290,2243,6541,1
145.109,2,2734,5242,49375,2244,7694,1
